"","Total.Entries","CS","ID","RD1","RD2","RD3","RD4","RD5","R1","R2","R3","R4","R5","RD_sum","R_sum","CurrentLabel","NextLabel"
"2682",14,14,0,0,1,1,1,3,0,1,3,6.5,13,16,60,0,0
"2683",14,14,0,0,1,1,1,3,0,1,5,10.25,32,16,98,0,0
"2684",14,14,0,0,1,1,1,5,0,1,2.5,5.5,24,17,60,1,2
"2685",14,14,0,0,1,1,1.75,3,0,1,3,5,9,17,49,0,0
"2686",14,14,0,0,1,1,1.75,5,0,1.25,4,7.5,22,19,74,1,1
"2687",14,14,0,0,1,1.5,2,4,0,2,3.5,7.5,18,22,72,1,2
"2688",14,14,0,0,1,2,2.75,4,0,2,5,8.5,27,25,94,1,1
"2689",14,14,0,1,1,1,1,3,1,1,2.5,5,19,19,60,1,1
"2690",14,14,0,1,2,2,4.5,7,1,3,3.5,6.75,14,43,74,1,1
"2691",15,6,9,0,0,1,2.5,9,0,0,2,4,22,31,74,0,0
"2692",15,7,8,0,0.5,1,3,14,0,0.5,2,6,50,45,117,2,2
"2693",15,8,7,0,1,2,3.5,10,0,1,3,12,26,37,108,2,0
"2694",15,9,6,0,0,1,2,7,0,0,1,4,39,23,70,2,2
"2695",15,11,4,0,0,1,1,2,0,0.5,2,3.5,10,12,40,0,0
"2696",15,11,4,0,0,1,1,7,0,0,1,2,9,14,21,0,0
"2697",15,13,2,0,0,0,1,3,0,0,0,1,4,9,13,2,2
"2698",15,13,2,0,0,0,1,4,0,0,0,2,20,11,34,1,2
"2699",15,13,2,0,0,0,1,5,0,0,0,1,9,12,17,1,2
"2700",15,13,2,0,0,0,1,6,0,0,0,5,43,15,73,2,1
"2701",15,13,2,0,0,0,1,8,0,0,0,5,43,18,75,0,1
"2702",15,13,2,0,0,1,1,4,0,0,1,2,56,12,68,0,1
"2703",15,13,2,0,0,1,2.5,29,0,0,2,4,180,50,216,1,1
"2704",15,13,2,0,1,1,2,2,0,1,1,4,7,18,33,0,0
"2705",15,13,2,0,1,1,2,11,0,1,2,9,20,33,89,0,0
"2706",15,14,1,0,0,0,0,3,0,0,0,0,3,6,7,0,1
"2707",15,14,1,0,0,0,1,1,0,0,0,1.5,7,6,19,0,1
"2708",15,14,1,0,0,1,1,2,0,0,1,1.5,3,9,16,0,0
"2709",15,14,1,0,0,1,1,2,0,0,1,5,10,9,42,0,0
"2710",15,14,1,0,0,1,1,3,0,0,1,2,5,11,20,1,1
"2711",15,14,1,0,0,1,1,6,0,0,1,1.5,11,14,23,1,1
"2712",15,14,1,0,0.5,1,1.5,11,0,0.5,3,10.5,19,24,94,1,1
"2713",15,14,1,0,1,1,1,2,0,2,4,13,47,17,159,1,0
"2714",15,14,1,1,1,1,2,9,1,2,4,6,16,29,77,0,1
"2715",15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2716",15,15,0,0,0,0,0,1,0,0,0,0,3,2,4,0,0
"2717",15,15,0,0,0,0,0,1,0,0,0,0,6,3,9,1,2
"2718",15,15,0,0,0,0,0,2,0,0,0,0,2,4,4,0,0
"2719",15,15,0,0,0,0,0,2,0,0,0,0,2,4,5,1,2
"2720",15,15,0,0,0,0,0,2,0,0,0,0,8,4,13,1,1
"2721",15,15,0,0,0,0,0.5,1,0,0,0,0.5,3,4,7,1,1
"2722",15,15,0,0,0,0,0.5,2,0,0,0,0.5,3,5,7,0,2
"2723",15,15,0,0,0,0,0.5,2,0,0,0,0.5,4,6,10,0,0
"2724",15,15,0,0,0,0,0.5,3,0,0,0,0.5,7,6,11,2,0
"2725",15,15,0,0,0,0,1,1,0,0,0,1,2,5,7,0,0
"2726",15,15,0,0,0,0,1,1,0,0,0,1,3,6,9,2,0
"2727",15,15,0,0,0,0,1,1,0,0,0,1,4,6,10,1,2
"2728",15,15,0,0,0,0,1,1,0,0,0,1,8,5,13,2,0
"2729",15,15,0,0,0,0,1,1,0,0,0,1,16,6,24,0,2
"2730",15,15,0,0,0,0,1,1,0,0,0,1,16,6,24,2,2
"2731",15,15,0,0,0,0,1,1,0,0,0,1.5,5,5,14,1,0
"2732",15,15,0,0,0,0,1,1,0,0,0,1.5,12,7,29,2,1
"2733",15,15,0,0,0,0,1,1,0,0,0,2.5,20,6,38,1,2
"2734",15,15,0,0,0,0,1,2,0,0,0,1,5,6,13,0,2
"2735",15,15,0,0,0,0,1,2,0,0,0,1,5,7,11,0,1
"2736",15,15,0,0,0,0,1,2,0,0,0,1,5,7,12,0,0
"2737",15,15,0,0,0,0,1,2,0,0,0,1.5,5,8,14,1,1
"2738",15,15,0,0,0,0,1,2,0,0,0,1.5,12,8,25,0,0
"2739",15,15,0,0,0,0,1,2,0,0,0,2,5,8,15,1,1
"2740",15,15,0,0,0,0,1,2,0,0,0,3,5,8,22,0,1
"2741",15,15,0,0,0,0,1,2,0,0,0,5,17,9,50,0,0
"2742",15,15,0,0,0,0,1,3,0,0,0,1,19,9,32,2,0
"2743",15,15,0,0,0,0,1,3,0,0,0,2.5,6,9,21,1,1
"2744",15,15,0,0,0,0,1,3,0,0,0,3,12,10,33,0,0
"2745",15,15,0,0,0,0,1,4,0,0,0,1,12,8,22,1,1
"2746",15,15,0,0,0,0,1,6,0,0,0,1,8,12,15,0,0
"2747",15,15,0,0,0,0,1,6,0,0,0,1,10,15,24,0,0
"2748",15,15,0,0,0,1,1,1,0,0,1,2.5,10,10,29,1,2
"2749",15,15,0,0,0,1,1,1,0,0,1,3,8,8,31,1,0
"2750",15,15,0,0,0,1,1,1,0,0,1,3,10,9,31,0,2
"2751",15,15,0,0,0,1,1,1,0,0,1,3.5,9,10,31,2,1
"2752",15,15,0,0,0,1,1,1,0,0,1,5,12,8,45,0,2
"2753",15,15,0,0,0,1,1,1,0,0,2,5,11,10,49,0,0
"2754",15,15,0,0,0,1,1,1,0,0,2,5,12,9,50,0,2
"2755",15,15,0,0,0,1,1,2,0,0,1,1.5,6,9,17,0,0
"2756",15,15,0,0,0,1,1,2,0,0,1,1.5,13,9,34,0,0
"2757",15,15,0,0,0,1,1,2,0,0,1,2,4,10,20,0,1
"2758",15,15,0,0,0,1,1,2,0,0,1,2,7,11,24,0,1
"2759",15,15,0,0,0,1,1,2,0,0,1,2,16,9,35,0,2
"2760",15,15,0,0,0,1,1,2,0,0,1,2.5,5,9,22,1,2
"2761",15,15,0,0,0,1,1,2,0,0,1,3,6,11,27,2,2
"2762",15,15,0,0,0,1,1,2,0,0,1,3,11,11,34,1,2
"2763",15,15,0,0,0,1,1,2,0,0,1,3.5,26,10,57,1,0
"2764",15,15,0,0,0,1,1,2,0,0,1,4,16,10,49,1,1
"2765",15,15,0,0,0,1,1,2,0,0,1,4,20,11,50,1,0
"2766",15,15,0,0,0,1,1,2,0,0,1,5,18,9,51,0,1
"2767",15,15,0,0,0,1,1,2,0,0,1,6.5,13,10,52,1,1
"2768",15,15,0,0,0,1,1,2,0,0,2,3.5,8,12,35,0,2
"2769",15,15,0,0,0,1,1,2,0,0,2,4.5,8,12,40,0,2
"2770",15,15,0,0,0,1,1,2,0,0,4,6,15,12,61,1,2
"2771",15,15,0,0,0,1,1,3,0,0,1,2.5,5,12,21,2,1
"2772",15,15,0,0,0,1,1,3,0,0,1,4,31,12,62,2,1
"2773",15,15,0,0,0,1,1,3,0,0,2,4,18,12,55,0,2
"2774",15,15,0,0,0,1,1,4,0,0,1,5.5,11,14,45,2,0
"2775",15,15,0,0,0,1,1,6,0,0,1,4,14,13,43,1,2
"2776",15,15,0,0,0,1,1,7,0,0,1,2.5,16,16,40,0,0
"2777",15,15,0,0,0,1,1.5,2,0,0,1,5,10,12,42,0,1
"2778",15,15,0,0,0,1,1.5,3,0,0,1,3,23,14,57,1,1
"2779",15,15,0,0,0,1,2,4,0,0,1,6,22,19,65,0,0
"2780",15,15,0,0,0,1,2,6,0,0,2,7,18,20,72,1,1
"2781",15,15,0,0,0.5,1,1,1,0,0.5,5,16,24,11,125,1,2
"2782",15,15,0,0,0.5,1,1,2,0,0.5,2,3.5,8,12,35,0,0
"2783",15,15,0,0,0.5,1,1,4,0,0.5,3,6.5,15,14,66,0,0
"2784",15,15,0,0,0.5,1,1,5,0,0.5,1,2.5,21,19,47,1,0
"2785",15,15,0,0,0.5,1,1,6,0,0.5,2,4,24,19,56,1,2
"2786",15,15,0,0,0.5,1,2,5,0,0.5,1,3.5,13,24,47,1,2
"2787",15,15,0,0,1,1,1,1,0,1,2,3.5,6,12,34,2,1
"2788",15,15,0,0,1,1,1,3,0,1,2,5,18,14,57,0,1
"2789",15,15,0,0,1,1,1.5,4,0,1,2,6,22,20,68,1,0
"2790",15,15,0,0,1,1,2.5,4,0,1,3,5,14,24,56,1,2
"2791",16,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2792",16,12,4,0,0,0,1,10,0,0,0,1,26,16,37,0,2
"2793",16,12,4,0,0,1,2,4,0,0,1.5,5.25,13,17,53,0,2
"2794",16,13,3,0,0,0,1,6,0,0,0,1.25,12,13,25,1,1
"2795",16,13,3,0,0,1,1.25,5,0,0,1,5,58,19,135,0,0
"2796",16,13,3,0,0,1,1.25,14,0,0,1,2.25,26,28,45,1,0
"2797",16,13,3,0,0,1,2,14,0,0,1.5,3,24,27,50,0,1
"2798",16,13,3,0,0,1,3,8,0,0,3,17,63,28,226,1,0
"2799",16,13,3,0,0.75,1,1,5,0,0.75,1,5,26,19,63,0,2
"2800",16,14,2,0,0,0,1,3,0,0,0,2,7,10,22,1,2
"2801",16,14,2,0,0,0,1,10,0,0,0,1.5,12,20,25,1,1
"2802",16,14,2,0,0,0.5,1,5,0,0,0.5,2,13,13,26,0,0
"2803",16,14,2,0,0,0.5,2,6,0,0,1,4.25,17,18,46,1,0
"2804",16,15,1,0,0,0,1,1,0,0,0,1,1,5,5,0,1
"2805",16,15,1,0,0,0,1,3,0,0,0,1.25,25,8,36,1,0
"2806",16,15,1,0,0,0,1,3,0,0,0,2.25,4,10,21,0,0
"2807",16,15,1,0,0,0,1,5,0,0,0,1,9,11,21,1,0
"2808",16,15,1,0,0,0,1,5,0,0,0,2.25,11,12,25,2,1
"2809",16,15,1,0,0,0.5,1,1,0,0,0.5,1.25,5,8,17,1,1
"2810",16,15,1,0,0,1,1,2,0,0,1,1,4,11,15,0,1
"2811",16,15,1,0,0,1,1,9,0,0,1,2,121,18,134,1,2
"2812",16,15,1,0,0,1,1.25,7,0,0,1,3.25,17,20,45,0,0
"2813",16,15,1,0,0,1,2.25,6,0,0,1,7.25,13,22,56,0,2
"2814",16,15,1,0,0.75,1,1.25,8,0,0.75,1.5,6,24,22,63,0,1
"2815",16,15,1,0,0.75,1,2,8,0,0.75,2.5,4.5,11,23,57,2,2
"2816",16,15,1,1,1,1,1,8,1,1,3,5.5,32,26,86,2,2
"2817",16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2818",16,16,0,0,0,0,0,1,0,0,0,0,3,3,7,0,0
"2819",16,16,0,0,0,0,0.25,1,0,0,0,0.25,2,4,6,0,1
"2820",16,16,0,0,0,0,0.25,2,0,0,0,0.25,11,7,28,0,2
"2821",16,16,0,0,0,0,0.25,2,0,0,0,0.25,14,5,23,0,2
"2822",16,16,0,0,0,0,1,1,0,0,0,1,3,6,9,1,2
"2823",16,16,0,0,0,0,1,1,0,0,0,1,4,7,12,1,0
"2824",16,16,0,0,0,0,1,1,0,0,0,1,5,6,12,1,1
"2825",16,16,0,0,0,0,1,2,0,0,0,1,2,8,8,1,0
"2826",16,16,0,0,0,0,1,2,0,0,0,1,3,7,9,1,0
"2827",16,16,0,0,0,0,1,2,0,0,0,1,3,7,12,0,1
"2828",16,16,0,0,0,0,1,2,0,0,0,1,3,8,12,0,1
"2829",16,16,0,0,0,0,1,2,0,0,0,1,4,6,10,0,1
"2830",16,16,0,0,0,0,1,2,0,0,0,1,4,6,11,1,0
"2831",16,16,0,0,0,0,1,2,0,0,0,1,9,6,18,0,2
"2832",16,16,0,0,0,0,1,2,0,0,0,1.25,11,7,18,0,0
"2833",16,16,0,0,0,0,1,2,0,0,0,1.25,16,8,24,0,2
"2834",16,16,0,0,0,0,1,2,0,0,0,2,8,9,20,0,2
"2835",16,16,0,0,0,0,1,3,0,0,0,1.25,11,8,20,0,1
"2836",16,16,0,0,0,0,1,4,0,0,0,1.25,6,12,17,2,0
"2837",16,16,0,0,0,0,1,4,0,0,0,1.25,9,11,22,1,0
"2838",16,16,0,0,0,0,1,5,0,0,0,2,7,11,20,0,0
"2839",16,16,0,0,0,0,1.25,4,0,0,0,3.25,14,14,40,1,1
"2840",16,16,0,0,0,0.5,1,1,0,0,0.5,2,9,8,23,1,1
"2841",16,16,0,0,0,0.5,1,1,0,0,0.5,2.25,5,8,21,0,0
"2842",16,16,0,0,0,0.5,1,1,0,0,1,6.5,14,8,58,1,1
"2843",16,16,0,0,0,0.5,1,2,0,0,0.5,1,2,9,10,1,1
"2844",16,16,0,0,0,0.5,1,2,0,0,0.5,2.25,19,11,41,1,0
"2845",16,16,0,0,0,0.5,1,2,0,0,0.5,3,6,9,23,0,0
"2846",16,16,0,0,0,0.5,1.25,5,0,0,0.5,3,57,15,84,2,1
"2847",16,16,0,0,0,1,1,1,0,0,1,2.25,6,9,24,0,2
"2848",16,16,0,0,0,1,1,1,0,0,1,2.25,9,9,30,0,1
"2849",16,16,0,0,0,1,1,1,0,0,1,3,10,11,35,1,2
"2850",16,16,0,0,0,1,1,2,0,0,1,1.25,4,11,16,1,2
"2851",16,16,0,0,0,1,1,2,0,0,1,1.25,12,11,29,0,1
"2852",16,16,0,0,0,1,1,2,0,0,1,2,4,10,19,2,0
"2853",16,16,0,0,0,1,1,2,0,0,1,2,14,12,30,0,0
"2854",16,16,0,0,0,1,1,2,0,0,1,2.25,8,11,24,0,2
"2855",16,16,0,0,0,1,1,2,0,0,1,2.25,9,10,31,2,1
"2856",16,16,0,0,0,1,1,2,0,0,1,2.75,25,11,75,0,1
"2857",16,16,0,0,0,1,1,2,0,0,1,3,11,13,34,0,0
"2858",16,16,0,0,0,1,1,2,0,0,1,3.25,8,10,33,2,1
"2859",16,16,0,0,0,1,1,2,0,0,1,3.5,16,11,59,0,2
"2860",16,16,0,0,0,1,1,2,0,0,1.5,5.5,21,12,59,0,0
"2861",16,16,0,0,0,1,1,2,0,0,2,4,18,13,56,0,0
"2862",16,16,0,0,0,1,1,3,0,0,1,1.25,9,11,23,0,1
"2863",16,16,0,0,0,1,1,3,0,0,1,3.25,7,13,36,0,0
"2864",16,16,0,0,0,1,1,3,0,0,1,3.25,16,12,43,0,0
"2865",16,16,0,0,0,1,1,3,0,0,1,3.5,12,15,42,0,0
"2866",16,16,0,0,0,1,1,3,0,0,1.5,4.25,35,13,67,0,0
"2867",16,16,0,0,0,1,1,4,0,0,1,3,13,14,33,1,1
"2868",16,16,0,0,0,1,1.25,2,0,0,1.5,3.25,7,14,35,1,2
"2869",16,16,0,0,0,1,1.25,2,0,0,3,7,17,15,65,0,1
"2870",16,16,0,0,0,1,1.25,3,0,0,1,4,16,15,44,0,1
"2871",16,16,0,0,0,1,1.25,3,0,0,1.5,4.25,16,14,61,1,1
"2872",16,16,0,0,0,1,1.25,3,0,0,2,5,31,15,81,1,0
"2873",16,16,0,0,0,1,2,4,0,0,1,3,15,19,52,0,2
"2874",16,16,0,0,0.75,1,1,1,0,0.75,3,6.25,10,12,59,0,0
"2875",16,16,0,0,0.75,1,1,2,0,0.75,1,5.25,13,14,53,0,0
"2876",16,16,0,0,0.75,1,1,2,0,0.75,2,5.75,15,15,65,1,1
"2877",16,16,0,0,0.75,1,1,3,0,0.75,1,3.25,16,15,48,0,0
"2878",16,16,0,0,0.75,1,1,7,0,0.75,2,5.75,33,20,81,0,0
"2879",16,16,0,0,0.75,1,1.25,3,0,0.75,1.5,4,14,17,50,0,2
"2880",16,16,0,0,0.75,1,2,3,0,0.75,2,3.25,9,18,39,1,1
"2881",16,16,0,0,1,1,1,2,0,1,2.5,6.5,32,14,89,1,0
"2882",16,16,0,0,1,1,1,2,0,1,3,4.25,12,16,55,0,0
"2883",16,16,0,0,1,1,1,2,0,1.75,3.5,5.25,10,15,59,1,1
"2884",16,16,0,0,1,1,1,5,0,1,4,7.5,19,23,85,0,1
"2885",16,16,0,0,1,1,1.25,3,0,2.75,6,15.75,29,20,157,0,0
"2886",17,8,9,0,0,1,3,7,0,0,2,9,14,34,69,0,1
"2887",17,11,6,0,0,1,1,5,0,0,1,2,31,16,64,1,1
"2888",17,13,4,0,0,1,1,4,0,0,1,3,15,18,45,0,0
"2889",17,13,4,0,1,1,2,6,0,1,2,7,22,24,68,0,0
"2890",17,14,3,0,0,1,1,2,0,0,1,2,6,10,24,0,1
"2891",17,15,2,0,0,0,1,6,0,0,0,2,27,13,43,0,0
"2892",17,15,2,0,0,0,1,35,0,0,0,3,96,48,124,1,2
"2893",17,15,2,0,0,1,1,8,0,0,1,4,20,20,52,1,1
"2894",17,16,1,0,0,0,0,1,0,0,0,0,4,1,4,1,0
"2895",17,16,1,0,0,0,1,1,0,0,0,1,9,6,16,1,1
"2896",17,16,1,0,0,0,1,3,0,0,0,2,4,11,16,0,0
"2897",17,16,1,0,0,0,1,6,0,0,0,2,14,16,32,1,0
"2898",17,16,1,0,0,0,1,7,0,0,0,1,30,13,51,0,1
"2899",17,16,1,0,0,0,1,29,0,0,0,1,107,34,113,0,1
"2900",17,16,1,0,0,1,1,2,0,0,2,3,11,14,42,0,2
"2901",17,16,1,0,0,1,1,3,0,0,1,2,10,13,32,0,0
"2902",17,16,1,0,0,1,1,7,0,0,4,9,30,19,111,1,1
"2903",17,16,1,0,0,1,1,9,0,0,1,2,14,19,42,0,0
"2904",17,16,1,0,0,1,2,5,0,0,2,9,107,19,357,1,1
"2905",17,17,0,0,0,0,0,1,0,0,0,0,3,3,6,1,0
"2906",17,17,0,0,0,0,0,1,0,0,0,0,3,4,6,1,0
"2907",17,17,0,0,0,0,1,1,0,0,0,1,1,5,5,1,1
"2908",17,17,0,0,0,0,1,1,0,0,0,1,3,6,9,1,1
"2909",17,17,0,0,0,0,1,1,0,0,0,1,4,7,11,0,1
"2910",17,17,0,0,0,0,1,1,0,0,0,1,4,8,15,1,0
"2911",17,17,0,0,0,0,1,1,0,0,0,1,7,8,21,0,0
"2912",17,17,0,0,0,0,1,1,0,0,0,2,7,7,19,2,2
"2913",17,17,0,0,0,0,1,2,0,0,0,1,6,7,15,1,2
"2914",17,17,0,0,0,0,1,2,0,0,0,1,9,9,23,0,0
"2915",17,17,0,0,0,0,1,2,0,0,0,2,3,9,15,1,1
"2916",17,17,0,0,0,0,1,2,0,0,0,2,6,7,17,0,0
"2917",17,17,0,0,0,0,1,2,0,0,0,2,6,11,18,2,2
"2918",17,17,0,0,0,0,1,2,0,0,0,2,17,8,31,1,2
"2919",17,17,0,0,0,0,1,2,0,0,0,2,18,9,44,0,2
"2920",17,17,0,0,0,0,1,2,0,0,0,2,22,9,43,1,1
"2921",17,17,0,0,0,0,1,2,0,0,0,3,10,9,30,0,1
"2922",17,17,0,0,0,0,1,2,0,0,0,4,11,7,32,2,2
"2923",17,17,0,0,0,0,1,3,0,0,0,1,6,10,20,0,0
"2924",17,17,0,0,0,0,1,3,0,0,0,1,26,9,39,2,2
"2925",17,17,0,0,0,0,1,3,0,0,0,2,10,11,27,0,1
"2926",17,17,0,0,0,0,1,4,0,0,0,1,11,10,25,1,0
"2927",17,17,0,0,0,0,1,4,0,0,0,1,14,9,25,2,1
"2928",17,17,0,0,0,1,1,1,0,0,1,9,17,9,79,1,0
"2929",17,17,0,0,0,1,1,2,0,0,1,2,4,13,19,1,0
"2930",17,17,0,0,0,1,1,2,0,0,1,2,6,12,23,0,0
"2931",17,17,0,0,0,1,1,2,0,0,1,3,34,10,56,0,0
"2932",17,17,0,0,0,1,1,2,0,0,1,4,11,10,44,1,1
"2933",17,17,0,0,0,1,1,3,0,0,1,2,5,13,25,0,2
"2934",17,17,0,0,0,1,1,4,0,0,1,1,7,14,21,0,1
"2935",17,17,0,0,0,1,2,4,0,0,1,5,9,18,49,0,2
"2936",17,17,0,0,0,1,2,8,0,0,2,6,27,28,87,0,0
"2937",17,17,0,0,1,1,1,1,0,1,3,6,14,13,74,1,0
"2938",17,17,0,0,1,1,1,3,0,1,1,3,22,18,75,1,1
"2939",18,0,18,0,2,3.5,5,14,0,3,7,15.75,77,75,249,0,0
"2940",18,8,10,0,1,1,6.5,9,0,1.5,6,12,38,58,162,0,0
"2941",18,9,9,0,0,1,2,9,0,0,1,4.5,25,30,78,0,0
"2942",18,14,4,0,0,0.5,1,4,0,0,1,1,13,15,37,0,1
"2943",18,14,4,0,0,1,2,8,0,0.25,2,5.75,23,35,77,1,2
"2944",18,15,3,0,0,0.5,1,5,0,0,0.5,4,7,21,31,1,0
"2945",18,16,2,0,0,0.5,1,7,0,0,0.5,2,13,21,40,1,1
"2946",18,16,2,0,1,1,2,5,0,1,1,2.75,27,23,50,0,0
"2947",18,16,2,0,1,1,3,5,0,1,3,3.75,8,34,51,1,2
"2948",18,17,1,0,0,0,0,2,0,0,0,0,12,5,15,0,1
"2949",18,17,1,0,0,0,1,2,0,0,0,1.75,13,8,25,0,1
"2950",18,17,1,0,0,0,1,3,0,0,0,1.75,10,11,28,0,0
"2951",18,17,1,0,0,0,1,3,0,0,0,2,10,13,27,2,0
"2952",18,17,1,0,0,0,1,5,0,0,0,1.75,7,14,20,1,1
"2953",18,17,1,0,0,0,1,6,0,0,0,1,6,12,15,1,2
"2954",18,17,1,0,0,0,1,6,0,0,0,1.75,16,11,29,0,0
"2955",18,17,1,0,0,0,1,8,0,0,0,1,13,16,26,0,1
"2956",18,17,1,0,0,0,1,16,0,0,0,1,59,24,73,2,2
"2957",18,17,1,0,0,0.5,1,3,0,0,0.5,1.75,13,12,28,0,1
"2958",18,17,1,0,0,0.5,1,6,0,0,0.5,1.75,11,17,36,1,1
"2959",18,17,1,0,0,1,1,3,0,0,1.5,2.75,12,14,37,1,2
"2960",18,17,1,0,0,1,1,4,0,0,1,2,6,19,25,0,1
"2961",18,17,1,0,0,1,1,11,0,0,1,1.75,27,25,56,1,0
"2962",18,17,1,0,0,1,1,11,0,0,2,3.75,63,23,101,0,0
"2963",18,17,1,0,0.25,1,1,10,0,0.25,1,2.75,31,24,58,0,0
"2964",18,17,1,0,0.25,2,2.75,6,0,0.25,3,6,51,31,125,1,1
"2965",18,18,0,0,0,0,0,1,0,0,0,0,3,4,6,1,0
"2966",18,18,0,0,0,0,0,2,0,0,0,0,2,3,4,0,0
"2967",18,18,0,0,0,0,0.75,2,0,0,0,0.75,2,6,8,1,1
"2968",18,18,0,0,0,0,1,1,0,0,0,1,3,6,10,0,0
"2969",18,18,0,0,0,0,1,1,0,0,0,1,4,7,12,1,2
"2970",18,18,0,0,0,0,1,1,0,0,0,1,10,8,30,0,2
"2971",18,18,0,0,0,0,1,1,0,0,0,1.75,7,6,19,0,0
"2972",18,18,0,0,0,0,1,2,0,0,0,1,3,7,11,1,0
"2973",18,18,0,0,0,0,1,2,0,0,0,1.75,7,9,25,0,0
"2974",18,18,0,0,0,0,1,2,0,0,0,2,5,8,18,1,2
"2975",18,18,0,0,0,0,1,2,0,0,0,2,5,10,22,0,1
"2976",18,18,0,0,0,0,1,2,0,0,0,2,7,10,30,1,1
"2977",18,18,0,0,0,0,1,2,0,0,0,2,8,9,32,1,1
"2978",18,18,0,0,0,0,1,2,0,0,0,2,16,9,29,0,1
"2979",18,18,0,0,0,0,1,2,0,0,0,2.75,13,9,42,2,0
"2980",18,18,0,0,0,0.5,1,1,0,0,0.5,2,3,9,17,0,1
"2981",18,18,0,0,0,0.5,1,2,0,0,0.5,1.75,6,10,24,1,0
"2982",18,18,0,0,0,0.5,1,3,0,0,0.5,2.75,17,15,46,0,1
"2983",18,18,0,0,0,0.5,1,3,0,0,0.5,4,17,13,50,1,0
"2984",18,18,0,0,0,0.5,1,4,0,0,2,6.5,25,15,73,1,1
"2985",18,18,0,0,0,1,1,1,0,0,1,3.75,15,10,46,0,0
"2986",18,18,0,0,0,1,1,2,0,0,1,2,10,14,32,1,2
"2987",18,18,0,0,0,1,1,2,0,0,1,3,7,11,30,0,0
"2988",18,18,0,0,0,1,1,2,0,0,1,3.5,12,11,48,2,0
"2989",18,18,0,0,0,1,1,2,0,0,1,3.75,9,15,42,0,0
"2990",18,18,0,0,0,1,1,2,0,0,1.5,4,8,11,42,0,1
"2991",18,18,0,0,0,1,1,2,0,0,1.5,4.75,34,13,73,0,0
"2992",18,18,0,0,0,1,1,3,0,0,1,3,6,16,33,1,1
"2993",18,18,0,0,0,1,1,3,0,0,1,3,24,14,50,1,0
"2994",18,18,0,0,0,1,1,4,0,0,1,2,12,14,31,1,1
"2995",18,18,0,0,0,1,1,4,0,0,1,2,18,14,43,0,1
"2996",18,18,0,0,0,1,1,4,0,0,1.5,3,42,18,102,0,0
"2997",18,18,0,0,0,1,1,5,0,0,1,3,7,18,33,1,0
"2998",18,18,0,0,0,1,1,7,0,0,2,7.5,28,19,112,0,0
"2999",18,18,0,0,0,1,1.75,4,0,0,1,3,17,19,45,1,0
"3000",18,18,0,0,0.25,1,1,2,0,0.25,1.5,3,9,15,43,1,2
"3001",18,18,0,0,0.25,1,1,3,0,0.25,1,2.75,11,17,44,1,0
"3002",18,18,0,0,0.25,1,1.75,5,0,0.25,1,5.25,19,22,76,0,0
"3003",18,18,0,0,1,1,1,1,0,1,2,4,11,14,52,0,0
"3004",18,18,0,0,1,1,1,3,0,2.25,7,15.5,24,19,168,1,1
"3005",19,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3006",19,10,9,0,0,1,2.5,27,0,0,1,3.5,138,48,179,1,0
"3007",19,10,9,0,0.5,1,3.5,15,0,0.5,4,8,173,53,316,0,2
"3008",19,13,6,0,0,0,1,3,0,0,0,2.5,11,14,34,0,2
"3009",19,14,5,0,0,0,1.5,5,0,0,0,2.5,18,19,44,2,1
"3010",19,14,5,0,0,2,3,13,0,0,2,7,93,42,176,0,0
"3011",19,15,4,0,0,0,1,10,0,0,0,1,20,28,58,0,2
"3012",19,15,4,0,0,1,2,7,0,0,3,9,26,27,108,0,2
"3013",19,15,4,0,0,1,2.5,6,0,0,1,5.5,36,28,100,1,0
"3014",19,16,3,0,0,0,0,4,0,0,0,0,12,8,24,1,2
"3015",19,16,3,0,0,0,1,4,0,0,1,1,7,14,28,1,2
"3016",19,16,3,0,0,0,1,5,0,0,0,2,12,14,28,0,0
"3017",19,16,3,0,0,0,1,9,0,0,0,5.5,27,24,66,1,0
"3018",19,16,3,0,0,1,1,5,0,0,1,3.5,19,21,58,1,1
"3019",19,16,3,0,0,1,1,7,0,0,1,1,18,22,43,1,1
"3020",19,16,3,0,0,1,2,7,0,0,1,2.5,40,26,90,0,0
"3021",19,17,2,0,0,0,1,5,0,0,0,1,19,11,30,2,1
"3022",19,17,2,0,0,0,1,5,0,0,0,2,14,14,42,1,0
"3023",19,17,2,0,0,1,1,5,0,0,1,2.5,18,17,54,2,2
"3024",19,17,2,0,0,1,1,12,0,0,1,3,51,31,92,0,0
"3025",19,17,2,0,0.5,1,1.5,12,0,0.5,2,4,34,31,75,0,1
"3026",19,18,1,0,0,0,1,2,0,0,0,3,50,11,73,1,1
"3027",19,18,1,0,0,0,1,4,0,0,0,1,26,13,50,1,1
"3028",19,18,1,0,0,0,1,5,0,0,0,1,28,11,47,0,0
"3029",19,18,1,0,0,0,1,5,0,0,0,2,14,15,36,1,1
"3030",19,18,1,0,0,1,1,3,0,0,1,2,12,14,34,0,1
"3031",19,18,1,0,0,1,1,9,0,0,1,1.5,21,18,41,2,0
"3032",19,19,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0
