"","W1","W2","W3","W4","W5","W6","W7","W8","W9","W10","W11","W12","W13","W14","W15","W16","W17","W18","W19","W20","W21","W22","W23","W24","W25","W26","W27","W28","W29","W30","W31","W32","W33","W34","W35","W36","W37","W38","W39","W40","W41","W42","W43","W44","W45","W46","W47","W48","W49","W50","W51","W52","W53","W54","W55","W56","W57","W58","W59","W60","W61","W62","W63","W64","W65","W66","W67","W68","W69","W70","W71","W72","W73","W74","W75","W76","W77","W78","W79","W80","W81","W82","W83","W84","W85","W86","W87","W88","W89","W90","W91","W92","W93","W94","W95","W96","W97","W98","W99","W100","CurrentLabel","NextLabel"
"6080",0.0363811883559493,0.0374608090934502,0.0280610932379082,0.0081847866144008,0,0,0,0,0,0.0164269774780835,0.00930724922595341,0,0.0182277258289859,0.00718706234191862,0,0,0,0,0,0,0,0,0,0,0.0100723370360106,0,0,0,0,0,0,0,0,0,0,0,0.0229307442124696,0,0,0,0.00980181838591934,0,0,0.0492408971194262,0,0.0230654055448107,0,0,0.0099548630527711,0.0117570473890799,0,0,0,0,0,0,0.0157356790027161,0,0,0,0,0,0,0,0.014134119745175,0,0.0131848677061587,0,0,0,0,0,0,0.0324049231474773,0.0110925964588729,0,0.0135081604498397,0.0127104404212585,0,0,0,0,0,0,0,0.0124869363644834,0,0.0151098610387126,0,0,0,0,0.0124472023975727,0,0.01123564533787,0.0131624459104444,0,0,0,0,0,0
"6081",0.0366034766758431,0,0.0846976378382483,0.016469590987837,0,0,0.0285879949751726,0.0121669109382904,0.00936411632916697,0.016527345975913,0.00468205816458349,0.0064466150109989,0.0320934195094875,0.0542323135983879,0.021760927486223,0,0.0197741840735934,0,0.00586181405329422,0.0250717567535058,0.015082231171335,0.00648935436971445,0.0184068383551264,0,0.00506693940508071,0.0102680526343093,0.00951737527947213,0,0.00908016939714496,0.0118643907218079,0.00489936053754434,0.00527297793285174,0.00955331764357399,0.0128089768481822,0,0.0188749831623399,0.0173031379444399,0.0108826876688393,0.0169080090591585,0,0.0147925609449414,0,0,0.0247708789989782,0,0,0,0,0,0,0.00603180758184273,0,0,0.00690486127810874,0,0,0,0.00643602660636689,0,0,0,0,0.0333940614780832,0,0,0,0,0,0,0.00862451327309816,0,0,0,0.0108676388559768,0.0334811159919546,0.0219502827450087,0.00679534751753647,0.00639405047668198,0.0114518313090291,0.00600430398846238,0,0.0124049305893684,0.00646790698174669,0.031918247389183,0.0057342276235814,0.0502529251654159,0,0,0.00623189738490323,0,0,0.0243880074752538,0,0.00588800988004993,0.0113042949020525,0,0.00587052007182849,0.0221326901199884,0.00604103295553013,0.0159263022065875,0,1
"6082",0.0366548847720139,0,0.060323734903344,0,0,0,0,0,0,0,0,0,0.104968317156179,0,0,0,0.04471690969975,0,0,0,0.0520605757640509,0,0,0,0,0,0,0,0.0492638365424823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0556454435377217,0,0,0,0,0,0,0,0,0.0633098546240731,0,0,0,0.0748762127684909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0597632282560456,0,0,0,0.0789939974868149,0,0,0,0.0614799078348358,0,0,0,0,0,0.109409748595407,0,0,2,2
"6083",0.036678177648651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"6084",0.036678177648651,0,0,0,0,0,0,0.0203195689479612,0,0.0207013440667685,0,0,0,0.0181143305964683,0,0,0,0,0,0,0,0.0650259795006081,0.0461110083284034,0,0.0507728009774414,0,0,0,0.0227467508877458,0,0,0,0,0.0320877940431502,0,0,0.0288974174514285,0,0,0,0,0,0,0,0,0,0,0.0467203103909036,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027683429574271,0,0,0,0,0,0.0596220026904401,0,0,0,0,0,0,0.0559157413335024,0,0.0340460778684736,0.0640709955928746,0,0,0,0,0.0324055339595676,0,0.0287296506446782,0.0314721763472184,0,0,0.031223077714158,0,0,0,0,0.0295001311337195,0,0,0,0,0,0.0265980081069199,0,1
"6085",0.0367585438932757,0,0.0418661551212707,0,0,0,0,0.0407922882548166,0,0,0,0,0,0,0.0458227386751116,0,0,0.0693766679647305,0,0.10263934576469,0,0,0,0,0,0,0,0,0.0441638539292615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0553779153466714,0,0.0618096982882958,0,0,0,0,0,0,0,0,0.0693766679647305,0,0,0,0.0742456288388809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0839973042846434,0,0,0,0,0,0,0,0,0,1,1
"6086",0.0367871664055468,0,0.0365876558377931,0.0159149114591138,0.00857807222243288,0,0,0,0,0.00857226290271111,0,0,0.00954763771913103,0.0494994035829621,0.0173555528061753,0.01206584216943,0.00929049520626307,0,0,0,0.00948564566144737,0.0224713106212964,0,0,0.0187274181745775,0,0.00876726946217054,0,0.0084972921408433,0.0111702395506523,0.00974507182120031,0,0,0,0.0202631290964942,0,0,0.010522283449326,0.0209131521635291,0.0185545743081701,0.00982460653448306,0,0,0,0,0,0,0,0.00935032514078264,0,0.0242856887017493,0.012863568280898,0,0.0383650863743154,0.0268136642434681,0,0,0,0,0.0330164956002846,0,0,0.0299847498885317,0.0479595918054941,0,0,0,0,0.060493559216667,0,0,0.0214656053854477,0,0.0198847508074862,0.0103115295528915,0,0,0.0120549289038782,0,0,0,0.0452455063739557,0,0.0239797959027471,0,0,0,0,0.0238512463797522,0,0,0,0,0,0,0,0.0113113765934889,0,0.0113496298064109,0.0104484173094989,0,2
"6087",0.0369613477101704,0,0,0,0,0.0512421681649779,0,0,0,0.070919166246422,0,0,0.0475408480662236,0.0984675203882034,0,0,0,0,0,0,0,0,0,0,0,0,0.0455732589633428,0,0,0,0.046677146964986,0,0,0,0.0518224794086161,0,0,0.0513570783977744,0,0,0,0,0,0.0513570783977744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0513570783977744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13543529527868,0,0,0,0,0.128128568510658,0.059394822687668,0,0,0,0,0,0,1,1
"6088",0.0369613477101704,0,0,0.0439259559788758,0,0,0,0,0,0,0,0,0,0.0656450135921356,0,0,0.0470570619323875,0,0,0,0.0989536543165366,0,0,0,0,0,0.0455732589633428,0,0,0,0,0,0.0460268654297039,0,0,0,0.0515886153812755,0,0,0.0481349894884877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150723398128113,0.0979030781082646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0531525142504221,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059394822687668,0.0524176339700924,0,0.0597225643712099,0,0,0,1,1
"6089",0.0370807988401571,0,0,0,0,0,0,0.0141489664474165,0,0.0284773004720253,0,0,0,0.053000101556557,0.046798298430658,0,0,0,0.0458749352927247,0,0.0542333163462301,0,0,0,0.0175395101283615,0,0,0,0.0941030760056521,0,0.0343122856648436,0.017231507386096,0,0,0,0,0,0.0199546960295696,0,0,0,0.0246767946118894,0.0228422204823524,0,0.0202330163353013,0,0,0,0.052075649517963,0,0,0,0,0,0,0,0,0,0,0,0.0586078262916053,0.0189515631290768,0,0,0,0,0.0280295250132877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0226084662503126,0,0.0205203162484929,0,0,0,0,0,0,0.0229374676463623,0,0,0,0,0.0436287577915005,0.0190129807859139,0,0,2,1
"6090",0.0370807988401571,0,0,0,0,0,0,0.0424468993422494,0.0500081429285387,0,0,0,0.0482217940488852,0.0397500761674178,0.046798298430658,0,0,0.0679641864647699,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0516945221582879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0606990490059039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0562196305436401,0,0,0.0644489168558807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0698372739361939,0.0624515837121646,0,0,0,0,0,0.120975699372095,2,2
"6091",0.0370807988401571,0,0,0,0,0,0.0515435806560497,0.0424468993422494,0.0500081429285387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0526185303850844,0,0.0590544329511288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0693932209188895,0,0,0,0,0,0,0,0,0,0,0.187600148553286,0.0934365778553663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0624515837121646,0,0,0,0,0,0.0604878496860475,1,1
"6092",0.0370807988401571,0,0,0,0.0492377558087837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0542333163462301,0,0,0,0,0,0,0,0,0,0,0,0.104613926598267,0,0,0,0,0,0.0575994504997564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0840885750398631,0,0,0,0,0,0.0686691501839091,0,0,0,0,0,0,0,0,0,0,0,0.0586586246031183,0,0,0,0,0,0,0,0,0,0,0.068812402939087,0,0,0,0,0,0,0,0,1,1
"6093",0.0370953973666951,0,0.12187644914387,0,0.060547455641558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0665932495999045,0,0,0,0,0,0,0.0815817276861853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0815817276861853,0,0,0,0,0,0,0,0,0,0,0,0.0891521863109214,0,0,0,0,0.0740174502211944,0,0,0,0,0,0,0,0,1,1
"6094",0.0371847838663739,0.0232834423293186,0.00763563295841112,0.0248715043429032,0,0.0165093782206148,0,0.00667272341935271,0.0239157038323331,0,0.00781265021610032,0.0106643276645243,0,0.00987683292653122,0.00849874534124036,0.0153705925658598,0.015573606906451,0,0,0.0156773811789794,0,0,0.00746719437231436,0.0165093782206148,0.00811042054168715,0,0,0,0.00781265021610032,0,0.00890031129162458,0.00849874534124036,0,0,0.0184703884297494,0,0,0.00862751463994267,0,0,0.0643744615341401,0,0,0.00808227161386152,0.0166884288153977,0,0,0,0.00813879925922053,0.0255914797978011,0,0,0,0.0192116189650701,0,0.0334983037684305,0,0,0,0,0,0.0176601582668177,0,0.0118458351984594,0,0,0.0293523724098493,0.0506001755826655,0.0131333928554502,0,0,0,0,0,0,0,0.0104919101680784,0,0,0.0193876472832634,0,0,0,0,0.00964953802882483,0.0380798749447838,0,0,0,0,0,0,0.00904518115291993,0.00997208199686047,0.0184703884297494,0,0,0.0184703884297494,0.00908236197356958,0,1,1
"6095",0.0373111143609034,0,0.0161960878469802,0.015931867070803,0.0165145267930082,0,0,0,0.0167729175039819,0,0,0.0437306701812781,0.0161737694325453,0,0,0,0,0,0,0,0,0,0.0503903438093569,0,0.0176484511850594,0,0,0,0.0157812611934945,0,0.0172627027257909,0,0,0.0236775470432919,0.0176484511850594,0,0,0,0,0.0343750128695115,0,0,0,0,0,0,0,0,0.0174663669190683,0,0,0,0,0,0,0.0202526405773905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037712547196976,0,0,0,0,0.0203586872442162,0.0201826336684773,0,0,0,0,0,0.0204660039611842,0,0,0,0,0,0,0,0.0209464939158813,0.0196086738314174,0,0.0219498719323698,0.0191310738342736,0,0,0,2
"6096",0.0373134328358209,0.0150861252501727,0.00252539015930238,0.0169965222054396,0.0202755013931992,0.0163970746573243,0.00757617047790715,0.0292868353457322,0.0211111553689066,0.00649793310136389,0.00703705178963552,0.0598943383106624,0.0076594186403905,0.0110611048144376,0.0208967749314399,0.00534047850046654,0.0127656977339842,0,0.013505892444894,0.0271870618302934,0.00791998600342636,0.00387313721403456,0.0234937455685384,0,0.0146725095713411,0.00540235697795758,0.0118496659578484,0,0.022243959679331,0,0,0.00819853732866213,0.0215516467672715,0.00348597536769236,0,0.00955700792708632,0.00603445010006907,0.0165916572216564,0,0.00505078031860477,0.0110611048144376,0,0.00301722505003454,0.00332746323948124,0.00849774032469715,0.00318566930902877,0,0.00883762237717576,0.00999280561609193,0.0119128547684418,0.00708650399035513,0.00403164934224567,0.0248874858324846,0.0158002434837202,0.0129251757453724,0.0083955223880597,0,0.0109970447913487,0.00746268656716418,0,0.00403164934224567,0.00294030139313904,0,0.00395006087093006,0.0167910447761194,0,0.00893464107633133,0,0,0.00421135557166955,0.00387313721403456,0.0131999766723773,0,0.00573507571164884,0.00655703950154806,0.035350489508703,0.00395006087093006,0.00305740109657547,0,0.0150861252501727,0.00273284577622071,0,0,0.00366568159711623,0,0,0.00708650399035513,0,0.00348597536769236,0.00431108990368122,0,0.0061976270427003,0,0,0.00286753785582442,0.00905167515010361,0.0125661633750018,0.0148910684605522,0.00580685583816868,0.0162070709338727,1,1
"6097",0.0373276749975483,0,0.0347213068357365,0,0.0141615915508619,0,0.0370619621228587,0.00610421455254719,0,0.0153572659003599,0.00349623428726913,0,0.0138693841738471,0.025723751021791,0.00336499083256396,0.00562131234125337,0.0073373706597484,0,0,0.00736934363780474,0.00779919862236066,0,0.0144036313418668,0,0.0113504686050382,0.00385230998146936,0,0,0.0202991988187958,0,0.0185039623092699,0.00743409905871518,0,0,0.0151339581400509,0.00479890396623143,0.00849251499164037,0,0.00828327650329387,0.00368467181890237,0,0.00532309018259132,0.00492734982442223,0.0264450497796669,0.0218225608942664,0,0,0,0.00374445415974701,0,0.0528933371244794,0.00527351241135433,0.0239945198311571,0,0,0,0,0.0130935365365598,0,0.00866851816196732,0,0.00408808685340938,0,0,0,0,0,0.0509550899498422,0,0,0,0.0170425892640082,0,0.00808484700228114,0.0202121175057028,0,0.0246879767638555,0.0370731452486557,0.00872902435770656,0,0.00421779724176883,0.0138240187888227,0.0195077045675134,0.0236196367359377,0,0.0263251129514033,0.0169526017885305,0,0.0095034035755939,0,0,0,0,0.0179621066335919,0.00840744736846392,0,0,0.004101335402554,0,0.00869865215192161,0,2
"6098",0.0374034306282454,0,0,0,0,0,0.0522200180206318,0,0,0,0,0,0,0.0323381490581149,0,0,0,0,0,0,0,0,0.0461939787530211,0,0,0,0,0,0,0,0.0491483214143495,0,0,0,0,0,0,0,0,0,0.150394123975381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0544966474060761,0,0,0,0,0,0,0,0,0,0,0,0,0.0586978041551181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6099",0.0374423063496645,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0445192308155646,0,0,0.0668243286227713,0,0.0512926356915472,0.0514262187855938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0512260661257179,0,0,0.0689059704687266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0777528265950419,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"6100",0.0374524662235194,0,0.00423288039612766,0.003682439619529,0,0.00452635184988569,0.00415073668858249,0.0107919711303379,0,0.00396695144965887,0.0203138338414937,0.0217453134075019,0.0176732868417957,0,0.00803155901136838,0,0,0.00583302843528677,0,0,0.00877926779304172,0,0.0161070317370224,0,0.0216660290051628,0,0.00811438769371103,0,0.00393225753326259,0,0.00901937498345135,0.00459068539124168,0,0.00586104591068197,0.0281312590116223,0,0,0,0,0,0,0.0063296736820824,0,0.0158370227226779,0,0,0.0243081699824174,0.00777302399171292,0,0.00516062280079918,0,0,0.0101113745063296,0,0,0.00522571460639585,0,0.00591801864284652,0.00688696962317723,0,0,0.00462173328336964,0,0,0,0,0,0.0217262418647527,0,0.0154517422741644,0,0.0149003271425581,0,0.00920198574601755,0,0,0,0.00557861071615639,0.00992561358370542,0,0.0144829119403077,0.015703560057982,0.00559887197005322,0,0,0.0327618120224616,0,0,0.00551877243361288,0,0,0,0.00552864877766066,0,0,0,0,0.0047571449211704,0,0.00967034368006809,1,1
"6101",0.0375077868523706,0,0,0,0,0,0,0,0.0492724790343756,0.0529849160954405,0,0,0,0,0,0,0.0496572023286698,0,0,0,0,0,0.0469375858339025,0,0,0.0503747476165922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0596418112478607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0614535864811184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"6102",0.0375077868523706,0,0,0,0.0438335027975615,0,0.0521374687868456,0.0414000270894329,0,0,0,0.0708011466035233,0,0,0.0466426445651683,0,0,0,0,0.0479611809958884,0.0514479822174984,0,0.0469375858339025,0,0,0,0.0491452570825171,0,0,0,0,0,0,0,0,0,0,0,0.0562199566351209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111809738373808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0556705693148713,0,0,1,2
"6103",0.0375498237031114,0,0.00950386300208886,0.0145086441424203,0.0159002636960456,0,0,0.0185201778378032,0,0.00934018325377329,0.0159002636960456,0.0683626619423794,0,0.00360719079513219,0.0104020306972856,0,0,0.00787445546370718,0,0,0.0056770841373167,0,0,0,0.010163744035262,0,0.0151759050922964,0.0101639368755317,0,0.00650856219061453,0.010964596166802,0.0055641379575588,0.0107534853757617,0,0.0127159033173743,0,0.0236700332051222,0.00550931530360656,0,0,0.0111839074580518,0,0.00730790631068372,0.0135863237531334,0,0,0,0,0,0.00688003882247366,0,0,0,0,0,0.0251422237973146,0,0.00701558219319209,0,0,0.0184279644470702,0.0121577647833516,0,0,0,0,0,0,0.00675070576874025,0,0.008427096815372,0,0,0.00625004255067843,0.00588631154224138,0,0,0.00715796251106941,0.0207735024351319,0.00675070576874025,0.0121577647833516,0,0,0,0,0,0.0322769660704914,0.00763403129974332,0,0,0,0,0,0,0.00618032844161636,0,0,0.00614610647150121,0,0.00611229435519625,1,0
"6104",0.0377804365541223,0,0,0.0161322679144609,0.0167222566897756,0.0204012661282734,0,0,0,0,0,0,0,0.0270000517363592,0,0,0,0.0230821765352049,0.0233702500547843,0,0,0.075966224138167,0.0340161230746602,0.0237183194500281,0.0178704442817268,0.0181955018621603,0,0,0.0159797676236013,0,0,0.0175566301669657,0,0,0,0,0.0401124450234083,0.0203311997282407,0,0,0,0,0,0,0,0,0,0,0.0176860696476101,0.0229414984658435,0,0,0,0,0,0,0.0318566289996145,0,0,0,0,0,0,0.0254438692087408,0,0,0,0,0,0.0325004133872226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0533811486087481,0,0,0,0,0.0233702500547843,0.0237183194500281,0.0212099718267729,0,0,0,0.0193717162724406,0,0.0616291298688031,2,2
"6105",0.0377804365541223,0,0.0983988733344834,0,0.0250833850346634,0,0.0262580505228933,0,0,0,0,0,0.0245658196098094,0,0,0,0,0,0,0,0,0,0,0,0.0536113328451803,0,0.0247019240497649,0,0.023969651435402,0,0.0262197654608711,0.0263349452504486,0,0,0.0268056664225902,0,0.0601686675351124,0,0,0,0,0,0,0,0,0,0,0,0.0265291044714151,0,0,0.0373623379332746,0,0,0,0,0,0.0927664711222306,0,0.0307078166964031,0,0.0289637096878344,0,0,0,0,0,0,0,0,0,0.0301862842860145,0,0,0.0286401891448733,0,0,0,0,0.0306547549115552,0,0,0,0,0,0.0621703139198236,0,0,0,0,0,0,0,0,0,0.0378028401544825,0,0.0290575744086609,0,0,2,2
"6106",0.0378227580993754,0,0,0,0,0.134341018854022,0,0,0,0,0.190720578804802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072424101686749,0,0,0,0,0,0.0757920692998172,0,0,0,0,0,0,0.19730251292662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0823493053600243,0,0,0,0.0715711283801493,0,0,0,0,0.0853753474461281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"6107",0.0378366837381864,0.0598373927989015,0,0.0407658156167864,0,0,0,0,0,0.13859521136342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0565963572058756,0,0,0,0,0,0.0681878853001337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110323470322384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0789362364728733,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6108",0.0379286352752418,0,0,0,0.0491894228534108,0,0,0,0,0,0,0.0715230806500146,0,0,0,0,0,0,0,0,0,0,0.0503046005512611,0,0,0,0,0,0,0,0,0.0547827945028764,0,0,0,0,0.0503046005512611,0,0,0.0491894228534108,0,0,0.0630822615318283,0,0,0,0,0,0,0.0553330431153209,0,0,0,0,0,0,0,0.0605671005639129,0,0,0,0,0,0,0,0,0,0,0,0,0.0810067364633953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"6109",0.0380255462647434,0.0605022333438557,0,0.0205633261922213,0.0221670975252968,0.0252758657755993,0.0463567424229807,0.0200880254703319,0,0.0221520853228475,0,0,0,0.0182734714782929,0,0,0.0240081113746006,0,0,0,0,0.116138852914027,0.0224860542071302,0,0,0.0245833881524577,0,0,0,0,0,0,0.0234386810908857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0793674667145813,0,0,0.0312649880307923,0,0,0,0,0,0,0,0,0,0,0.0288177352440667,0.0539165830649078,0,0,0,0,0,0,0,0,0,0.0809462230011305,0,0,0,0,0.0612526612202622,0,0,0,0,0,1
"6110",0.0381280872574067,0,0.0144753323221085,0.0184150947758986,0.0161451261772068,0.018122005408749,0.00887195537161255,0.010578030039252,0.0162222591471472,0.0248955555132243,0.0040362815443017,0,0,0.0494470058623336,0.00792166570240379,0,0.0304180461589842,0.00599679097161605,0.0349037613381403,0,0,0.0054511458169247,0.0039240786720152,0.0054511458169247,0.0193504962817396,0.00851710389130327,0.00385240313073198,0,0.0152697676774794,0,0.0083500873937941,0.00423736884696356,0,0,0.00484189761190632,0.0230211258091054,0.00450647800589325,0,0.00434543516556917,0.00396083285120189,0,0,0,0,0,0,0,0,0.0039982262654535,0.0261974652629213,0.0147820259582195,0,0.025081614894034,0,0.0329312353870578,0.00957352932967791,0,0.00534271609645478,0,0.0163534374507741,0,0,0,0.0111306710126956,0,0,0.00599679097161605,0,0.00514099947515092,0,0,0.00925874486481771,0,0.0142791583162296,0.00896544023274321,0,0,0.0054511458169247,0.0105467061543491,0.0154229984254528,0.00925874486481771,0.0159232646552779,0,0.0112899534537134,0.00498625161973432,0.00556533550634781,0,0,0.0102819989503018,0.00726057175634772,0,0,0.032486349826428,0.0052061580108131,0,0.00614513027646093,0.00484189761190632,0.00468056692539064,0.0276329725501225,0.00930963462147625,0,0
"6111",0.0381402502355901,0,0,0.0162859085612653,0,0,0,0,0.00857282450203521,0.0146454688141845,0.00833546650710832,0,0.0330663730620927,0.00681429877155733,0.00802256544525565,0,0.0174932233824478,0,0,0.0175694510221948,0,0,0,0,0.0090203194945859,0,0.0166247869795243,0,0.0161319558866832,0,0,0,0,0,0.0631422364621013,0,0,0,0,0,0,0,0,0.00900690811089788,0.0208111025163099,0.0109042844679478,0,0,0.0267817626092381,0,0,0,0,0,0,0,0,0,0,0,0,0.0194930363613362,0,0,0.112560089131971,0,0.0432455528776439,0.0202472341546727,0,0,0,0,0,0,0,0.0133325274105319,0,0,0.0208111025163099,0.010315568319444,0.0201115284353549,0,0,0,0,0,0,0,0,0.0349215305882874,0,0,0,0,0,0,0,0,0,0,0,0
"6112",0.0381933926338427,0,0,0,0,0,0,0,0.0458265533748993,0,0,0,0,0.0678331807118735,0,0,0,0.0697356476777002,0,0.051457714020839,0.0511260547302106,0,0.0467238559020251,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0533082358939847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0659951215675328,0.0561102818741235,0,0.11276395749255,0.0602255275486321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6113",0.0383761980823409,0,0,0.0410955822786072,0,0,0,0,0,0.0689929170672527,0,0.0683831313032654,0,0,0,0,0,0.0727270045228102,0,0,0,0,0,0,0,0.115624453915238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0613214202611841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141202292108858,0,0,0,0,0,0,0,0,0,0,0,0,1,2
"6114",0.0383783236780135,0,0,0.0139755381583893,0,0,0.010875593971692,0.0134706667290708,0.010217124040982,0.0256856252868645,0.00470827556416747,0,0.0107506975282862,0.0158517421375949,0,0,0,0,0,0.0109389727486327,0.00573503655912366,0,0.00481019649448298,0,0.011002988508876,0.0111989890358449,0,0,0.00465851271946309,0,0.0111989890358449,0.018540433261276,0,0,0.00576984299589699,0.00587660463289787,0,0.019157051833405,0.00587660463289787,0.00531410154453402,0,0.00823226510940678,0.00638568394446832,0,0.00606290085208191,0,0,0,0,0,0.00679280220304984,0.00674491021386812,0.00630186970561839,0,0,0.0133954555235748,0,0,0.00823226510940678,0,0,0.00591300225494769,0,0,0.0202347306416044,0,0.00634350111235419,0.00674491021386812,0,0,0,0.0183045133292844,0,0,0,0,0,0,0.0175218548766466,0,0,0,0.00755208344194026,0,0,0.0168985291987357,0.00863593852474853,0,0.0208228714823849,0,0,0,0.00594982066807491,0.0206724073996029,0.00665123412927563,0.0066977277617874,0.00651569208807444,0.0126870022247084,0,0,2,0
"6115",0.0384058017273908,0,0.04774689086832,0,0,0,0,0.0405778114500705,0,0,0,0,0,0,0,0,0,0,0.0563405763731849,0,0.0495150703527553,0,0,0.0630979691483126,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0549263196054817,0,0,0.0512844461100016,0,0,0,0,0,0,0,0,0,0.0633856475115657,0,0,0.0667552502913088,0,0,0,0,0,0,0,0.0521331514364095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0631552758222004,0,0.0572610340353225,0,0,0,0,0,0,0,0.0623631582120122,0,0,0,0,0,0.0592450675894646,0,0,1
