"","CSA","CSB","CSN","RDA1","RDA2","RDA3","RDA4","RDA5","RDA_sum","RDB1","RDB2","RDB3","RDB4","RDB5","RDB_sum","RDN1","RDN2","RDN3","RDN4","RDN5","RDN_sum","RA1","RA2","RA3","RA4","RA5","RA_sum","RB1","RB2","RB3","RB4","RB5","RB_sum","RN1","RN2","RN3","RN4","RN5","RN_sum","CurrentLabel","NextLabel"
"154",0,0,0,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,5,5,5,5,5,5,10,10,10,10,10,10,8,8,8,8,8,8,2,2
"155",0,0,0,6,6,6,6,6,6,5,5,5,5,5,5,0,0,0,0,0,0,9,9,9,9,9,9,5,5,5,5,5,5,1,1,1,1,1,1,2,1
"156",0,0,0,6,6,6,6,6,6,7,7,7,7,7,7,4,4,4,4,4,4,82,82,82,82,82,82,58,58,58,58,58,58,10,10,10,10,10,10,1,2
"157",0,0,0,7,7,7,7,7,7,8,8,8,8,8,8,0,0,0,0,0,0,17,17,17,17,17,17,29,29,29,29,29,29,14,14,14,14,14,14,0,2
"158",0,0,0,8,8,8,8,8,8,8,8,8,8,8,8,6,6,6,6,6,6,16,16,16,16,16,16,31,31,31,31,31,31,24,24,24,24,24,24,1,1
"159",0,0,0,8,8,8,8,8,8,9,9,9,9,9,9,4,4,4,4,4,4,51,51,51,51,51,51,47,47,47,47,47,47,9,9,9,9,9,9,1,1
"160",0,0,0,9,9,9,9,9,9,3,3,3,3,3,3,0,0,0,0,0,0,34,34,34,34,34,34,12,12,12,12,12,12,4,4,4,4,4,4,0,0
"161",0,0,0,9,9,9,9,9,9,6,6,6,6,6,6,2,2,2,2,2,2,15,15,15,15,15,15,12,12,12,12,12,12,4,4,4,4,4,4,0,0
"162",0,0,0,16,16,16,16,16,16,12,12,12,12,12,12,5,5,5,5,5,5,54,54,54,54,54,54,32,32,32,32,32,32,22,22,22,22,22,22,1,1
"163",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"164",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"165",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
"166",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.5,0.75,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.5,0.75,1,1,2,2
"167",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.5,0.75,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,1.5,2,2,2,2
"168",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0
"169",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
"170",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2
"171",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,0,2
"172",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,0
"173",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0
"174",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"175",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,2,1
"176",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,5,5,5,5,5,5,2,2
"177",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,2
"178",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2
"179",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.75,2.5,3.25,4,5,0,0.25,0.5,0.75,1,1,1,1,1,1,1,2,2,4.5,7,9.5,12,14,0,2
"180",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,1
"181",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,3,3,3,3,3,3,2,0
"182",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,3,3,3,3,3,3,6,6,6,6,6,6,6,6,6,6,6,6,2,1
"183",0,0,1,0,0,0,0,0,0,0,0.25,0.5,0.75,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.5,0.75,1,1,0,0,0,0,0,0,0,1
"184",0,0,1,0,0,0,0,0,0,0,0.25,0.5,0.75,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,1.5,2.25,3,3,0,0,0,0,0,0,2,1
"185",0,0,1,0,0,0,0,0,0,0,0.5,1,1.5,2,2,0,0.5,1,1.5,2,2,0,0,0,0,0,0,0,0.5,1,1.5,2,2,0,0.5,1,1.5,2,2,2,0
"186",0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1
"187",0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1
"188",0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,2,0
"189",0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,2
"190",0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2
"191",0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,2,2
"192",0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,0,0,0,0,0,0,1,1
"193",0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,1,1,1,1,1,1,2,2
"194",0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1
"195",0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"196",0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,3,3,3,3,3,3,1,1,1,1,1,1,1,0
"197",0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,4,4,4,4,4,4,1,1,1,1,1,1,0,0,0,0,0,0,2,1
"198",0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,7,7,7,7,7,7,1,1,1,1,1,1,6,6,6,6,6,6,2,2
"199",0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"200",0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,2,2,2,2
"201",0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2
"202",0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,2,2,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,2,2,0,1
"203",0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,2,2,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,2,2,1,2
"204",0,0,1,0,0,0,0,0,0,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,0,0,0,0,0,0,2,2
"205",0,0,1,0,0,0,0,0,0,2,2,2,2,2,2,1,1,1,1,1,1,0,0,0,0,0,0,3,3,3,3,3,3,5,5,5,5,5,5,2,2
"206",0,0,1,0,0,0,1,3,4,0,0,0,1,2,3,0,0,0,1,2,3,0,0,0,2,7,9,0,0,2,2,3,7,0,0,1,1,3,5,0,1
"207",0,0,1,0,0.25,0.5,0.75,1,1,0,0,0,0,0,0,0,1,2,3,4,4,0,0.25,0.5,0.75,1,1,0,0.25,0.5,0.75,1,1,0,1,2,3,4,4,1,0
"208",0,0,1,0,0.25,0.5,0.75,1,1,0,2.25,4.5,6.75,9,9,1,1.5,2,2.5,3,4,0,1.5,3,4.5,6,6,0,4,8,12,16,16,2,2.5,3,3.5,4,6,0,2
"209",0,0,1,0,0.5,1,1.5,2,2,0,0.25,0.5,0.75,1,1,2,2,2,2,2,4,2,2.25,2.5,2.75,3,5,2,2,2,2,2,4,3,3.5,4,4.5,5,8,0,2
"210",0,0,1,0,0.5,1,1.5,2,2,0,0.5,1,1.5,2,2,0,0,0,0,0,0,0,1,2,3,4,4,0,0.5,1,1.5,2,2,0,0,0,0,0,0,2,0
"211",0,0,1,0,1,2,3,4,4,0,0.5,1,1.5,2,2,0,0.25,0.5,0.75,1,1,0,2.75,5.5,8.25,11,11,0,0.75,1.5,2.25,3,3,0,0.25,0.5,0.75,1,1,0,2
"212",0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"213",0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"214",0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2
"215",0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,0,0,0,0,0,0,1,1,1,1,1,1,0,0
"216",0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,2,2
"217",0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,1,1,1,1,1,1,0,0,0,0,0,0,2,0
"218",0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,4,4,4,4,4,4,0,0,0,0,0,0,2,1
"219",0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,1
"220",0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,2,2,0,0,0,0,0,0,1,1,1,1,1,1,1,0
"221",0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,5,5,5,5,5,5,3,3,3,3,3,3,1,1,1,1,1,1,0,2
"222",0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,2,2,2,2,2,2,4,4,4,4,4,4,0,0,0,0,0,0,2,2,2,2,2,2,2,0
"223",0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,2
"224",0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
"225",0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,3,3,3,3,3,3,0,0,0,0,0,0,2,1
"226",0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,0,0
"227",0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,2,1
"228",0,0,1,1,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,6,6,6,6,6,6,4,4,4,4,4,4,2,0
"229",0,0,1,1,1,1,1,1,2,0,0.5,1,1.5,2,2,0,0.5,1,1.5,2,2,1,1.5,2,2.5,3,4,0,0.75,1.5,2.25,3,3,0,1,2,3,4,4,2,2
"230",0,0,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2
"231",0,0,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,1,1,1,1,1,1,0,0,0,0,0,0,2,2
"232",0,0,1,2,2,2,2,2,2,1,1,1,1,1,1,0,0,0,0,0,0,2,2,2,2,2,2,1,1,1,1,1,1,0,0,0,0,0,0,2,1
"233",0,0,1,2,2,2,2,2,2,1,1,1,1,1,1,0,0,0,0,0,0,6,6,6,6,6,6,1,1,1,1,1,1,0,0,0,0,0,0,1,1
"234",0,0,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,1,1,1,1,1,1,3,3,3,3,3,3,2,2
"235",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"236",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"237",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"238",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.5,0.75,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.5,0.75,1,1,1,1
"239",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.5,0.75,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.5,0.75,1,1,2,1
"240",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.5,0.75,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,1.5,2,2,2,1
"241",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.5,0.75,1,1,0,0,0,0,0,0,0,0.25,0.5,0.75,1,1,0,0.25,0.5,0.75,1,1,1,2
"242",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.5,0.75,1,1,0,0,0,0,0,0,0,0.5,1,1.5,2,2,0,0.25,0.5,0.75,1,1,1,0
"243",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.5,0.75,1,1,0,0.25,0.5,0.75,1,1,0,0,0,0,0,0,0,0.25,0.5,0.75,1,1,0,2
"244",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.5,0.75,1,1,0,0.25,0.5,0.75,1,1,0,1,2,3,4,4,0,0.5,1,1.5,2,2,0,2
"245",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,1.5,2,2,0,0,0,0,0,0,0,0.25,0.5,0.75,1,1,0,0.5,1,1.5,2,2,1,2
"246",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1.5,2,2.5,3,4,0,0,0,0,0,0,0,0.25,0.5,0.75,1,1,1,1.75,2.5,3.25,4,5,1,2
"247",0,0,2,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,0,0,0,0,0,2,1
"248",0,0,2,0,0,0,0,0,0,0,0.25,0.5,0.75,1,1,0,0.25,0.5,0.75,1,1,0,0.25,0.5,0.75,1,1,0,0.25,0.5,0.75,1,1,0,0.5,1,1.5,2,2,0,0
"249",0,0,2,0,0,0,0.5,1,1,0,0,0,0.5,1,1,0,0,0,0.5,1,1,0,1,2,2,2,4,0,0,0,0.5,1,1,0,0,0,0.5,1,1,0,0
"250",0,0,2,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0.5,1,1,0,0,0,4.5,9,9,0,0,0,1,2,2,0,0,0,1,2,2,1,2
"251",0,0,2,0,0,0,2,8,10,0,0,0,0,3,3,0,0,0,1,1,2,0,0,0,4,16,20,0,0,0,1,5,6,0,0,0,2,4,6,0,0
"252",0,0,2,0,0,0.5,1.25,2,3,0,0,0.5,1.25,2,3,0,0,0,0.25,1,1,0,0,0.5,1.25,2,3,0,0,0.5,1.25,2,3,0,0,0,0.25,1,1,1,2
"253",0,0,2,0,0.25,0.5,0.75,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.5,0.75,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"254",0,0,2,0,0.25,0.5,0.75,1,1,0,0,0,0,0,0,0,0.25,0.5,0.75,1,1,0,0.25,0.5,0.75,1,1,0,0,0,0,0,0,0,0.5,1,1.5,2,2,2,0
"255",0,0,2,0,0.25,0.5,0.75,1,1,0,0,0,0,0,0,0,0.25,0.5,0.75,1,1,0,0.5,1,1.5,2,2,0,0.5,1,1.5,2,2,0,0.25,0.5,0.75,1,1,1,1
"256",0,0,2,0,0.25,0.5,0.75,1,1,0,0,0,0,0,0,0,0.25,0.5,0.75,1,1,0,0.75,1.5,2.25,3,3,0,0,0,0,0,0,0,0.25,0.5,0.75,1,1,0,0
"257",0,0,2,0,0.25,0.5,0.75,1,1,0,0,0,0,0,0,0,0.5,1,1.5,2,2,0,0.25,0.5,0.75,1,1,0,0,0,0,0,0,0,0.5,1,1.5,2,2,2,1
"258",0,0,2,0,0.25,0.5,0.75,1,1,0,0.25,0.5,0.75,1,1,0,0,0,0,0,0,1,1,1,1,1,2,0,0.5,1,1.5,2,2,0,0,0,0,0,0,2,2
"259",0,0,2,0,0.25,0.5,0.75,1,1,0,0.25,0.5,0.75,1,1,0,0.25,0.5,0.75,1,1,0,0.25,0.5,0.75,1,1,1,1,1,1,1,2,0,0.75,1.5,2.25,3,3,2,2
"260",0,0,2,0,0.25,0.5,0.75,1,1,0,0.5,1,1.5,2,2,1,1.25,1.5,1.75,2,3,0,0.25,0.5,0.75,1,1,0,0.5,1,1.5,2,2,2,2.25,2.5,2.75,3,5,0,2
"261",0,0,2,0,0.5,1,3,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,5,9,10,0,0,0,0.5,1,1,0,0,0,0,0,0,2,0
"262",0,0,2,0,0.75,1.5,2.25,3,3,0,0.25,0.5,0.75,1,1,0,0.75,1.5,2.25,3,3,1,2.25,3.5,4.75,6,7,0,0.25,0.5,0.75,1,1,0,1.25,2.5,3.75,5,5,2,2
"263",0,0,2,1,1,1,1,1,2,0,0,0,0,0,0,0,0.25,0.5,0.75,1,1,1,2.75,4.5,6.25,8,9,0,0.25,0.5,0.75,1,1,0,0.5,1,1.5,2,2,0,0
"264",0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"265",0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,6,2,0
"266",0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,1,1,2,0,0,0,0.5,1,1,0,0,0,0,0,0,0,0.5,1,2,3,4,0,1
"267",0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,3,0,0.5,1,1.5,2,3,0,0,0,0,0,0,1,1.5,2,2.5,3,6,0,2
"268",0,0,3,0,0,0,0,0,0,0,0,0,0.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,1,0,0,0,0,0,0,1,2
"269",0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,1,1,1,3,0,0.75,1.5,2.75,5,8,0,0,0,0,0,0,0,0.75,1.5,2.25,3,6,0,0
"270",0,0,4,0,0,0,0.5,2,2,0,0,0,0,0,0,0,0,0.5,1,1,2,0,0,2,4.25,5,9,0,0,0,0,0,0,0,0,1,2.25,3,5,0,1
"271",0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,2,3,0,0,0,0.75,3,4,0,0,0,0,0,0,0,0,0,0.75,3,4,0,2
"272",0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,1,1,1,4,0,0,0,0,0,0,0,0,0.5,1,2,4,0,0.25,1,1.75,2,6,1,1
"273",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"274",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
"275",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
"276",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.5,0.75,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.5,0.75,1,1,0,1
"277",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.5,0.75,1,1,0,0,0,0,0,0,0,0.25,0.5,0.75,1,1,0,0.25,0.5,0.75,1,1,2,2
"278",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,2
"279",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2
"280",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2
"281",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1
"282",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,2,2,2,2
"283",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,2,1
"284",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1
"285",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,0
"286",0,1,0,0,0,0,0,0,0,0,0,0,0.25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,1,1,0,0,0,0,0,0,1,0
"287",0,1,0,0,0,0,0,0,0,0,0,0.5,1.25,2,3,0,0,0.5,1,1,2,0,0,0.5,1.75,4,5,0,0,1,2,2,4,0,0,0.5,1.25,2,3,0,0
"288",0,1,0,0,0,0,0,0,0,0,0.25,0.5,0.75,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.5,0.75,1,1,0,0,0,0,0,0,1,0
"289",0,1,0,0,0,0,0,0,0,0,0.25,0.5,0.75,1,1,0,0,0,0,0,0,0,0.25,0.5,0.75,1,1,0,0.5,1,1.5,2,2,0,0,0,0,0,0,0,2
"290",0,1,0,0,0,0,0,0,0,0,0.5,1,1,1,2,0,0,0,0,0,0,0,0,0,0.5,1,1,0,0.5,1,1,1,2,0,0,0,0,0,0,0,0
"291",0,1,0,0,0,0,0,0,0,0,0.5,1,1.5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,1.5,2,2,0,0.25,0.5,0.75,1,1,2,0
"292",0,1,0,0,0,0,0,0,0,0,0.5,1,1.5,2,2,0,0.5,1,1.5,2,2,0,1.5,3,4.5,6,6,0,1.25,2.5,3.75,5,5,0,1.5,3,4.5,6,6,2,0
"293",0,1,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,1,1,0,0,0,0,5,5,0,1,1,2,12,16,0,0,0,0,1,1,0,0
"294",0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1
"295",0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1
"296",0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,2,2
"297",0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2
"298",0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,2,2
"299",0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,0,0,0,0,0,0,1,0
"300",0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,0,0,0,0,0,0,2,1
"301",0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,0,0,0,0,0,0,2,2
"302",0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,0,0,0,0,0,0,0,2
"303",0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,0,0,0,0,0,0,2,1
"304",0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
"305",0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,2,2,0,0,0,0,0,0,2,0
